unicode	char	fanti	jianti	group	level	is_radical	ids	pinyin	radical	strokes	stroke_seq	freq	basic
U+9100	鄀	鄀	鄀	A3	三级		⿰若阝	ruò	邑（阝）	10	1221325152	8	0
U+83B6	莶	薟	莶	A3	三级		⿱艹佥	xiān	艸（艹）	10	1223414431	20	0
U+839D	莝	莝	莝	A3	三级		⿱艹坐	cuò	艸（艹）	10	1223434121	5	0
U+44D6	䓖	藭	䓖	A3	三级		⿱艹穷	qióng	艸（艹）	11	1224453453	0	0
U+8399	莙	莙	莙	A3	三级		⿱艹君	jūn	艸（艹）	10	1225113251	315	0
U+683B	栻	栻	栻	A3	三级		⿰木式	shì	木	10	1234112154	672	0
U+6860	桠	椏	桠	A3	三级		⿰木亚	yā	木	10	1234122431	1792	0
U+2C0A9	𬂩	梜	𬂩	A3	三级		⿰木夹	jiā		10	1234143134	0	0
U+6844	桄	桄	桄	A3	三级		⿰木光	guāng / guàng	木	10	1234243135	113	0
U+68A0	梠	梠	梠	A3	三级		⿰木吕	lǚ	木	10	1234251251	138	0
U+6834	栴	栴	栴	A3	三级		⿰木⿱𠂉丹	zhān	木	10	1234313541	88	0
U+68B4	梴	梴	梴	A3	三级		⿰木延	chān	木	10	1234321554	11	0
U+6812	栒	栒	栒	A3	三级		⿰木旬	xún	木	10	1234352511	20	0
U+914E	酎	酎	酎	A3	三级		⿰酉寸	zhòu	酉	10	1253511124	28	0
U+914F	酏	酏	酏	A3	三级		⿰酉也	yǐ	酉	10	1253511525	11	0
U+2B806	𫠆	頍	𫠆	A3	三级		⿰支页	kuǐ	页（頁）	10	1254132534	0	0
U+7835	砵	砵	砵	A3	三级		⿰石本	bō	石	10	1325112341	195	0
U+7820	砠	砠	砠	A3	三级		⿰石且	jū	石	10	1325125111	1	0
U+782B	砫	砫	砫	A3	三级		⿰石主	zhù	石	10	1325141121	8	0
U+782C	砬	砬	砬	A3	三级		⿰石立	lá	石	10	1325141431	258	0
U+7841	硁	硜	硁	A3	三级		⿰石𢀖	kēng	石	10	1325154121	59	0
U+6067	恧	恧	恧	A3	三级		⿱而心	nǜ	心（忄⺗）	10	1325224544	16	0
U+7FC3	翃	翃	翃	A3	三级		⿰厷羽	hóng	羽	10	1354541541	579	0
U+90EA	郪	郪	郪	A3	三级		⿰妻阝	qī	邑（阝）	10	1511253152	232	0
U+28408	𨐈	輄	𨐈	A3	三级		⿰车光	guāng	车（車）	10	1521243135	0	0
U+8F80	辀	輈	辀	A3	三级		⿰车舟	zhōu	车（車）	10	1521335414	15	0
U+8F81	辁	輇	辁	A3	三级		⿰车全	quán	车（車）	10	1521341121	6	0
U+2C317	𬌗	𬌗	𬌗	A3	三级		⿰牙合	hé		10	1523341251	0	0
U+5255	剕	剕	剕	A3	三级		⿰非刂	fèi	刀（刂）	10	2111211122	8	0
U+8D40	赀	貲	赀	A3	三级		⿱此贝	zī	贝（貝）	10	2121352534	261	0
U+54E2	哢	哢	哢	A3	三级		⿰口弄	lòng	口	10	2511121132	15	0
U+6645	晅	晅	晅	A3	三级		⿰日亘	xuǎn	日	10	2511125111	66	0
U+664A	晊	晊	晊	A3	三级		⿰日至	zhì	日	10	2511154121	3	0
U+551D	唝	嗊	唝	A3	三级		⿰口贡	gòng	口	10	2511212534	8	0
U+54F3	哳	哳	哳	A3	三级		⿰口折	zhā	口	10	2511213312	32	0
U+54F1	哱	哱	哱	A3	三级		⿰口孛	bō	口	10	2511245521	46	0
U+5194	冔	冔	冔	A3	三级		⿱冃吁	xǔ	冂	10	2511251112	7	0
U+6654	晔	曄	晔	A3	三级		⿰日华	yè	日	10	2511323512	14449	0
U+6650	晐	晐	晐	A3	三级		⿰日亥	gāi	日	10	2511415334	3	0
U+6656	晖	暉	晖	A3	三级		⿰日军	huī	日	10	2511451512	160288	0
U+7556	畖	畖	畖	A3	三级		⿰田瓜	wā	田	10	2512133544	13	0
U+8684	蚄	蚄	蚄	A3	三级		⿰虫方	fāng	虫	10	2512144153	0	0
U+8686	蚆	蚆	蚆	A3	三级		⿰虫巴	bā	虫	10	2512145215	5	0
U+2B461	𫑡	鄳	𫑡	A3	三级		⿰黾阝	méng	邑（阝）	10	2512511552	0	0
U+5E31	帱	幬	帱	A3	三级		⿰巾寿	chóu / dào	巾	10	2521113124	33	0
U+5D01	崁	崁	崁	A3	三级		⿱山坎	kàn	山	10	2521213534	78	0
U+5CFF	峿	峿	峿	A3	三级		⿰山吾	wú	山	10	2521251251	6	0
U+2AA36	𪨶	輋	𪨶	A3	三级		⿳山大车	shē	山	10	2521341512	0	0
U+5D04	崄	嶮	崄	A3	三级		⿰山佥	xiǎn	山	10	2523414431	21	0
U+5E28	帨	帨	帨	A3	三级		⿰巾兌	shuì	巾	10	2524325135	26	0
U+5D00	崀	崀	崀	A3	三级		⿱山良	làng	山	10	2524511534	730	0
U+8D46	赆	贐	赆	A3	三级		⿰贝尽	jìn	贝（貝）	10	2534513444	10	0
U+2CB38	𬬸	鉥	𬬸	A3	三级		⿰钅术	shù		10	3111512344	0	0
U+94B7	钷	鉕	钷	A3	三级		⿰钅叵	pǒ	金（釒钅）	10	3111512515	28	0
U+2CB3B	𬬻	鑪	𬬻	A3	三级		⿰钅卢	lú		10	3111521513	0	0
U+2CB39	𬬹	鉮	𬬹	A3	三级		⿰钅申	shén		10	3111525112	0	0
U+2CB3F	𬬿	鉊	𬬿	A3	三级		⿰钅召	zhāo		10	3111553251	0	0
U+2CB41	𬭁	鉧	𬭁	A3	三级		⿰钅母	mǔ		10	3111555414	0	0
U+771A	眚	眚	眚	A3	三级		⿱生目	shěng	目	10	3112125111	39	0
U+7521	甡	甡	甡	A3	三级		⿰生生	shēn	生	10	3112131121	214	0
U+7B2B	笫	笫	笫	A3	三级		⿱竹𠂔	zǐ	竹（⺮）	10	3143143523	386	0
U+503B	倻	倻	倻	A3	三级		⿰亻耶	yē	人（亻）	10	3212211152	103	0
U+5034	倴	倴	倴	A3	三级		⿰亻奔	bèn	人（亻）	10	3213412132	24	0
U+8129	脩	脩	修	A3	三级		⿰⿰亻丨⿱攵月	xiū	肉（⺼月）	10	3223542511	199	0
U+502E	倮	倮	倮	A3	三级		⿰亻果	luǒ	人（亻）	10	3225111234	431	0
U+5015	倕	倕	倕	A3	三级		⿰亻垂	chuí	人（亻）	10	3231212211	75	0
U+501E	倞	倞	倞	A3	三级		⿰亻京	jìng / liàng	人（亻）	10	3241251234	134	0
U+2B8B8	𫢸	僤	𫢸	A3	三级		⿰亻单	dàn		10	3243251112	0	0
U+5013	倓	倓	倓	A3	三级		⿰亻炎	tán	人（亻）	10	3243344334	103	0
U+5027	倧	倧	倧	A3	三级		⿰亻宗	zōng	人（亻）	10	3244511234	51	0
U+8843	衃	衃	衃	A3	三级		⿰血不	pēi	血	10	3252211324	0	0
U+8652	虒	虒	虒	A3	三级		⿸𠂆虎	sī	虍（虎）	10	3321531535	263	0
U+822D	舭	舭	舭	A3	三级		⿰舟比	bǐ	舟	10	3354141535	10	0
U+822F	舯	舯	舯	A3	三级		⿰舟中	zhōng	舟	10	3354142512	17	0
U+8225	舥	舥	舥	A3	三级		⿰舟巴	pā	舟	10	3354145215	35	0
U+74DE	瓞	瓞	瓞	A3	三级		⿺瓜失	dié	瓜	10	3354431134	220	0
U+9B2F	鬯	鬯	鬯	A3	三级	★	⿱𠚍匕	chàng	鬯	10	3444445235	303	0
U+9E30	鸰	鴒	鸰	A3	三级		⿰令鸟	líng	鸟（鳥）	10	3445435451	731	0
U+810E	脎	脎	脎	A3	三级		⿰月杀	sà	肉（⺼月）	10	3511341234	1	0
U+6713	朓	朓	朓	A3	三级		⿰月兆	tiǎo	肉（⺼月）	10	3511341534	91	0
U+80F2	胲	胲	胲	A3	三级		⿰月亥	hǎi	肉（⺼月）	10	3511415334	2	0
U+8653	虓	虓	虓	A3	三级		⿰九虎	xiāo	虍（虎）	10	3521531535	465	0
U+9C7D	鱽	魛	鱽	A3	三级		⿰鱼刀	dāo	鱼（魚）	10	3525121153	94	0
U+72F4	狴	狴	狴	A3	三级		⿰犭坒	bì	犬（犭）	10	3531535121	31	0
U+5CF1	峱	峱	峱	A3	三级		⿸狃山	náo	山	10	3535211252	18	0
U+72FB	狻	狻	狻	A3	三级		⿰犭夋	suān	犬（犭）	10	3535434354	103	0
U+7722	眢	眢	眢	A3	三级		⿱夗目	yuān	目	10	3545525111	12	0
U+2B5E7	𫗧	餗	𫗧	A3	三级		⿰饣束	sù	食（飠饣）	10	3551251234	0	0
U+52CD	勍	勍	勍	A3	三级		⿰京力	qíng	力	10	4125123453	783	0
U+75C4	痄	痄	痄	A3	三级		⿸疒乍	zhà	疒	10	4134131211	121	0
U+75B0	疰	疰	疰	A3	三级		⿸疒主	zhù	疒	10	4134141121	169	0
U+75C3	痃	痃	痃	A3	三级		⿸疒玄	xuán	疒	10	4134141554	7	0
U+7AD8	竘	竘	竘	A3	三级		⿰立句	qǔ	立	10	4143135251	0	0
U+7F96	羖	羖	羖	A3	三级		⿰羊殳	gǔ	羊	10	4311133554	14	0
U+7F93	羓	羓	羓	A3	三级		⿰羊巴	bā	羊	10	4311135215	52	0
U+684A	桊	桊	桊	A3	三级		⿱龹木	juàn	木	10	4311341234	1	0
U+6549	敉	敉	敉	A3	三级		⿰米攵	mǐ	攴（攵）	10	4312343134	51	0
U+70E0	烠	烠	烠	A3	三级		⿰火有	huí	火（灬）	10	4334132511	0	0
U+70D4	烔	烔	烔	A3	三级		⿰火同	tóng	火（灬）	10	4334251251	376	0
U+70F6	烶	烶	烶	A3	三级		⿰火廷	tǐng	火（灬）	10	4334312154	0	0
U+70FB	烻	烻	烻	A3	三级		⿰火延	shān / yàn	火（灬）	10	4334321554	2	0
U+2C288	𬊈	燖	𬊈	A3	三级		⿰火寻	xún		10	4334511124	0	0
U+6D8D	涍	涍	涍	A3	三级		⿰氵孝	xiào	水（氵氺）	10	4411213521	2	0
U+6D61	浡	浡	浡	A3	三级		⿰氵孛	bó	水（氵氺）	10	4411245521	77	0
U+6D6D	浭	浭	浭	A3	三级		⿰氵更	gēng	水（氵氺）	10	4411251134	9	0
U+6D6C	浬	浬	浬	A3	三级		⿰氵里	lǐ	水（氵氺）	10	4412511211	226	0
U+6D84	涄	涄	涄	A3	三级		⿰氵甹	pīng	水（氵氺）	10	4412512115	0	0
U+6DA2	涢	溳	涢	A3	三级		⿰氵员	yún	水（氵氺）	10	4412512534	38	0
U+6D90	涐	涐	涐	A3	三级		⿰氵我	é	水（氵氺）	10	4413121534	10	0
U+6D70	浰	浰	浰	A3	三级		⿰氵利	lì / liàn	水（氵氺）	10	4413123422	79	0
U+6D5F	浟	浟	浟	A3	三级		⿰氵攸	yóu	水（氵氺）	10	4413223134	2	0
U+6D5B	浛	浛	浛	A3	三级		⿰氵含	hán	水（氵氺）	10	4413445251	167	0
U+6D7C	浼	浼	浼	A3	三级		⿰氵免	měi	水（氵氺）	10	4413525135	31	0
U+6D72	浲	浲	浲	A3	三级		⿰氵夆	féng	水（氵氺）	10	4413541112	2	0
U+6D98	涘	涘	涘	A3	三级		⿰氵矣	sì	水（氵氺）	10	4415431134	25	0
U+6088	悈	悈	悈	A3	三级		⿰忄戒	jiè	心（忄⺗）	10	4421132534	0	0
U+6083	悃	悃	悃	A3	三级		⿰忄困	kǔn	心（忄⺗）	10	4422512341	35	0
U+60A2	悢	悢	悢	A3	三级		⿰忄良	liàng	心（忄⺗）	10	4424511534	8	0
U+2C488	𬒈	礐	𬒈	A3	三级		⿱𰃮石	què		10	4434513251	0	0
U+5BA7	宧	宧	宧	A3	三级		⿱宀𦣞	yí	宀	10	4451225125	63	0
U+7A85	窅	窅	窅	A3	三级		⿱宂目	yǎo	穴	10	4453425111	65	0
U+7A8A	窊	窊	窊	A3	三级		⿱宂瓜	wā	穴	10	4453433544	29	0
U+7A8E	窎	窵	窎	A3	三级		⿱穴鸟	diào	穴	10	4453435451	32	0
U+6245	扅	扅	扅	A3	三级		⿱丶㞔	yí	户（戶）	10	4513354354	2	0
U+6246	扆	扆	扆	A3	三级		⿸戶衣	yǐ	户（戶）	10	4513413534	101	0
U+88AA	袪	袪	袪	A3	三级		⿰衤去	qū	衣（衤）	10	4523412154	449	0
U+8897	袗	袗	袗	A3	三级		⿰衤㐱	zhěn	衣（衤）	10	4523434333	5	0
U+88AF	袯	襏	袯	A3	三级		⿰衤发	bó	衣（衤）	10	4523453544	7	0
U+7967	祧	祧	祧	A3	三级		⿰示兆	tiāo	示（礻⺬）	10	4524341534	129	0
U+96BA	隺	隺	隺	A3	三级		⿻冖隹	hè	隹	10	4532411121	6	0
U+5832	堲	堲	堲	A3	三级		⿱即土	jí	土	10	5115452121	29	0
U+758D	疍	疍	疍	A3	三级		⿱疋旦	dàn	疋（𤴔）	10	5213425111	1161	0
U+28E99	𨺙	𨺙	𨺙	A3	三级		⿰阝兒	nì	阜（阝）	10	5232151135	0	0
U+9674	陴	陴	陴	A3	三级		⿰阝卑	pí	阜（阝）	10	5232511312	17	0
U+70DD	烝	烝	烝	A3	三级		⿱丞灬	zhēng	火（灬）	10	5253414444	103	0
U+782E	砮	砮	砮	A3	三级		⿱奴石	nǔ	石	10	5315413251	14	0
U+36DA	㛚	㛚	㛚	A3	三级		⿰女甬	tǒng	女	10	5315425112	0	0
U+54FF	哿	哿	哿	A3	三级		⿱加可	gě	口	10	5325112512	85	0
U+7FC0	翀	翀	翀	A3	三级		⿰羽中	chōng	羽	10	5415412512	6186	0
U+7FC2	翂	翂	翂	A3	三级		⿰羽分	fēn	羽	10	5415413453	35	0
U+525F	剟	剟	剟	A3	三级		⿰叕刂	duō	刀（刂）	10	5454545422	25	0
U+2CCFF	𬳿	駼	𬳿	A3	三级		⿰马余	tú		10	5513411234	0	0
U+2B128	𫄨	絺	𫄨	A3	三级		⿰纟希	chī	糸（糹纟）	10	5513413252	0	0
U+7EE4	绤	綌	绤	A3	三级		⿰纟谷	xì	糸（糹纟）	10	5513434251	13	0
U+9A8D	骍	騂	骍	A3	三级		⿰马辛	xīng	马（馬）	10	5514143112	33	0
U+2C62B	𬘫	綄	𬘫	A3	三级		⿰纟完	huán		10	5512451135	0	0
U+40AE	䂮	䂮	䂮	A3	三级		⿱㓞石	lüè	石	11	11125313251	0	0
U+740E	琎	璡	琎	A3	三级		⿰王进	jìn	玉（𤣩王）	11	11211132454	411	0
U+73F8	珸	珸	珸	A3	三级		⿰王吾	wú	玉（𤣩王）	11	11211251251	4	0
U+73F5	珵	珵	珵	A3	三级		⿰王呈	chéng	玉（𤣩王）	11	11212511121	497	0
U+7404	琄	琄	琄	A3	三级		⿰王肙	xuàn	玉（𤣩王）	11	11212512511	14	0
U+7408	琈	琈	琈	A3	三级		⿰王孚	fú	玉（𤣩王）	11	11213443521	5	0
U+7400	琀	琀	琀	A3	三级		⿰王含	hán	玉（𤣩王）	11	11213445251	37	0
U+73FA	珺	珺	珺	A3	三级		⿰王君	jùn	玉（𤣩王）	11	11215113251	22663	0
U+63AD	掭	掭	掭	A3	三级		⿰扌忝	tiàn	手（扌龵）	11	12111342444	47	0
U+580E	堎	堎	堎	A3	三级		⿰土夌	lèng	土	11	12112134354	68	0
U+5810	堐	堐	堐	A3	三级		⿰土厓	yá	土	11	12113121121	26	0
U+57FC	埼	埼	埼	A3	三级		⿰土奇	qí	土	11	12113412512	1311	0
U+638E	掎	掎	掎	A3	三级		⿰扌奇	jǐ	手（扌龵）	11	12113412512	79	0
U+57EB	埫	埫	埫	A3	三级		⿰土尙	tǎng	土	11	12124325251	54	0
U+580C	堌	堌	堌	A3	三级		⿰土固	gù	土	11	12125122511	741	0
U+6662	晢	晢	晢	A3	三级		⿱折日	zhé	日	11	12133122511	458	0
U+2BB83	𫮃	墠	𫮃	A3	三级		⿰土单	shàn		11	12143251112	0	0
U+639E	掞	掞	掞	A3	三级		⿰扌炎	shàn / yàn	手（扌龵）	11	12143344334	40	0
U+57EA	埪	埪	埪	A3	三级		⿰土空	kōng	土	11	12144534121	23	0
U+58F8	壸	壼	壸	A3	三级		⿳士冖亚	kǔn	士	11	12145122431	58	0
U+364D	㙍	㙍	㙍	A3	三级		⿰土叕	duō	土	11	12154545454	0	0
U+804D	聍	聹	聍	A3	三级		⿰耳宁	níng	耳	11	12211144512	291	0
U+83DD	菝	菝	菝	A3	三级		⿱艹拔	bá	艸（艹）	11	12212113544	44	0
U+841A	萚	蘀	萚	A3	三级		⿱艹择	tuò	艸（艹）	11	12212154112	8	0
U+83E5	菥	菥	菥	A3	三级		⿱艹析	xī	艸（艹）	11	12212343312	12	0
U+83BF	莿	莿	莿	A3	三级		⿱艹刺	cì	艸（艹）	11	12212523422	15	0
U+44EB	䓫	䓫	䓫	A3	三级		⿱艹奇	qí	艸（艹）	12	12213412512	0	0
U+52DA	勚	勩	勚	A3	三级		⿰贳力	yì	力	11	12215253453	8	0
U+44EC	䓬	䓬	䓬	A3	三级		⿱艹卓	zhuó	艸（艹）	12	12221251112	0	0
U+8406	萆	萆	萆	A3	三级		⿱艹卑	bì	艸（艹）	11	12232511312	32	0
U+83C2	菂	菂	菂	A3	三级		⿱艹的	dì	艸（艹）	11	12232511354	450	0
U+83CD	菍	菍	菍	A3	三级		⿱艹念	niè	艸（艹）	11	12234454544	0	0
U+83FC	菼	菼	菼	A3	三级		⿱艹炎	tǎn	艸（艹）	11	12243344334	27	0
U+8423	萣	萣	萣	A3	三级		⿱艹定	dìng	艸（艹）	11	12244512134	12	0
U+44E8	䓨	罃	䓨	A3	三级		⿳艹冖缶	yīng	艸（艹）	12	12245311252	0	0
U+83C9	菉	菉	菉	A3	三级		⿱艹彔	lù	艸（艹）	11	12251124134	160	0
U+44DB	䓛	䓛	䓛	A3	三级		⿱艹屈	qū	艸（艹）	12	12251352252	0	0
U+68BC	梼	檮	梼	A3	三级		⿰木寿	táo	木	11	12341113124	39	0
U+68BD	梽	梽	梽	A3	三级		⿰木志	zhì	木	11	12341214544	41	0
U+6872	桲	桲	桲	A3	三级		⿰木孛	bó / po	木	11	12341245521	193	0
U+68BE	梾	棶	梾	A3	三级		⿰木来	lái	木	11	12341431234	7	0
U+686F	桯	桯	桯	A3	三级		⿰木呈	tīng	木	11	12342511121	33	0
U+68A3	梣	梣	梣	A3	三级		⿰木岑	chén / qín	木	11	12342523445	24	0
U+688C	梌	梌	梌	A3	三级		⿰木余	tú	木	11	12343411234	3	0
U+6879	桹	桹	桹	A3	三级		⿰木良	láng	木	11	12344511534	2	0
U+6554	敔	敔	敔	A3	三级		⿰吾攵	yǔ	攴（攵）	11	12512513134	73	0
U+53A3	厣	厴	厣	A3	三级		⿸厌甲	yǎn	厂	11	13134425112	50	0
U+7854	硔	硔	硔	A3	三级		⿰石共	gǒng	石	11	13251122134	6	0
U+9FCE	鿎	䃮	鿎	A3	三级		⿰石达	dá / tǎ		11	13251134454	0	0
U+7859	硙	磑	硙	A3	三级		⿰石岂	wéi / wèi	石	11	13251252515	252	0
U+785A	硚	礄	硚	A3	三级		⿰石乔	qiáo	石	11	13251313432	4013	0
U+784A	硊	硊	硊	A3	三级		⿰石危	huì	石	11	13251351355	9	0
U+784D	硍	硍	硍	A3	三级		⿰石艮	yín	石	11	13251511534	1	0
U+52D4	勔	勔	勔	A3	三级		⿰面力	miǎn	力	11	13252211153	49	0
U+4D15	䴕	鴷	䴕	A3	三级		⿱列鸟	liè	鸟（鳥）	17	13542235451	0	0
U+9F81	龁	齕	龁	A3	三级		⿰齿乞	hé	齿（齒）	11	21213452315	18	0
U+9034	逴	逴	逴	A3	三级		⿺辶卓	chuō	辵（辶⻍）	11	21251112454	8	0
U+552A	唪	唪	唪	A3	三级		⿰口奉	fěng	口	11	25111134112	18	0
U+556B	啫	啫	啫	A3	三级		⿰口者	zhě	口	11	25112132511	1463	0
U+7FC8	翈	翈	翈	A3	三级		⿰甲羽	xiá	羽	11	25112541541	0	0
U+3AF0	㫰	㫰	㫰	A3	三级		⿰日良	làng	日	11	25114511534	0	0
U+6659	晙	晙	晙	A3	三级		⿰日夋	jùn	日	11	25115434354	69	0
U+7564	畤	畤	畤	A3	三级		⿰田寺	zhì	田	11	25121121124	149	0
U+2CC56	𬱖	頔	𬱖	A3	三级		⿰由页	dí		11	25121132534	0	0
U+8DBC	趼	趼	趼	A3	三级		⿰𧾷幵	jiǎn	足（𧾷）	11	25121211132	197	0
U+8DC2	跂	跂	跂	A3	三级		⿰𧾷支	qí / qǐ	足（𧾷）	11	25121211254	55	0
U+86C3	蛃	蛃	蛃	A3	三级		⿰虫丙	bǐng	虫	11	25121412534	3	0
U+86B2	蚲	蚲	蚲	A3	三级		⿰虫平	píng	虫	11	25121414312	0	0
U+2C7FD	𬟽	蝀	𬟽	A3	三级		⿰虫东	dōng		11	25121415234	0	0
U+86BA	蚺	蚺	蚺	A3	三级		⿰虫冉	rán	虫	11	25121425211	269	0
U+5574	啴	嘽	啴	A3	三级		⿰口单	chǎn / tān	口	11	25143251112	5	0
U+4383	䎃	䎃	䎃	A3	三级		⿰冉羽	rǎn	羽	11	25211541541	0	0
U+5D27	崧	崧	崧	A3	三级		⿱山松	sōng	山	11	25212343454	4324	0
U+5D1F	崟	崟	崟	A3	三级		⿱山金	yín	山	11	25234112431	245	0
U+5D1E	崞	崞	崞	A3	三级		⿰山享	guō	山	11	25241251521	81	0
U+5D12	崒	崒	崒	A3	三级		⿱山卒	zú	山	11	25241343412	23	0
U+5D0C	崌	崌	崌	A3	三级		⿰山居	jū	山	11	25251312251	4	0
U+5D21	崡	崡	崡	A3	三级		⿰山函	hán	山	11	25252413452	2	0
U+94CF	铏	鉶	铏	A3	三级		⿰钅刑	xíng	金（釒钅）	11	31115113222	20	0
U+2B4EF	𫓯	銈	𫓯	A3	三级		⿰钅圭	jī	金（釒钅）	11	31115121121	0	0
U+2B7F9	𫟹	鉷	𫟹	A3	三级		⿰钅共	hóng	金（釒钅）	11	31115122134	0	0
U+94D5	铕	銪	铕	A3	三级		⿰钅有	yǒu	金（釒钅）	11	31115132511	258	0
U+2B7FC	𫟼	鐽	𫟼	A3	三级		⿰钅达	dá	金（釒钅）	12	31115134454	0	0
U+94D6	铖	鋮	铖	A3	三级		⿰钅成	chéng	金（釒钅）	11	31115135534	2415	0
U+94D8	铘	鋣	铘	A3	三级		⿰䥺阝	yé	金（釒钅）	11	31115152352	45	0
U+94DA	铚	銍	铚	A3	三级		⿰钅至	zhì	金（釒钅）	11	31115154121	50	0
U+94DE	铞	銱	铞	A3	三级		⿰钅吊	diào	金（釒钅）	11	31115251252	10	0
U+94E5	铥	銩	铥	A3	三级		⿰钅丢	diū	金（釒钅）	11	31115312154	57	0
U+94F4	铴	鐋	铴	A3	三级		⿰钅汤	tāng	金（釒钅）	11	31115441533	13	0
U+727B	牻	牻	牻	A3	三级		⿰牛尨	máng	牛	11	31211353334	1	0
U+727F	牿	牿	牿	A3	三级		⿰牛吿	gù	牛	11	31213121251	8	0
U+7A06	稆	穭	稆	A3	三级		⿰禾吕	lǚ	禾	11	31234251251	13	0
U+7B31	笱	笱	笱	A3	三级		⿱竹句	gǒu	竹（⺮）	11	31431435251	34	0
U+7B2F	笯	笯	笯	A3	三级		⿱竹奴	nú	竹（⺮）	11	31431453154	3	0
U+5070	偰	偰	偰	A3	三级		⿰亻契	xiè	人（亻）	11	32111253134	133	0
U+5061	偡	偡	偡	A3	三级		⿰亻甚	zhàn	人（亻）	11	32122111345	1	0
U+9E3A	鸺	鵂	鸺	A3	三级		⿰亻㭤	xiū	鸟（鳥）	11	32123435451	65	0
U+506D	偭	偭	偭	A3	三级		⿰亻面	miǎn	人（亻）	11	32132522111	6	0
U+5072	偲	偲	偲	A3	三级		⿰亻思	cāi / sī	人（亻）	11	32251214544	2524	0
U+5041	偁	偁	偁	A3	三级		⿰亻爯	chēng	人（亻）	11	32344325211	118	0
U+3FE0	㿠	㿠	㿠	A3	三级		⿰白光	huàng	白	11	32511243135	0	0
U+9105	鄅	鄅	鄅	A3	三级		⿰禹阝	yǔ	邑（阝）	11	32512521452	2	0
U+5053	偓	偓	偓	A3	三级		⿰亻屋	wò	人（亻）	11	32513154121	85	0
U+5F9B	徛	徛	徛	A3	三级		⿰彳奇	jì	彳	11	33213412512	40	0
U+8852	衒	衒	衒	A3	三级		⿴行玄	xuàn	行	11	33241554112	41	0
U+8233	舳	舳	舳	A3	三级		⿰舟由	zhú	舟	11	33541425121	83	0
U+8232	舲	舲	舲	A3	三级		⿰舟令	líng	舟	11	33541434454	58	0
U+9E3C	鸼	鵃	鸼	A3	三级		⿰舟鸟	zhōu	鸟（鳥）	11	33541435451	2	0
U+6086	悆	悆	悆	A3	三级		⿱余心	yù	心（忄⺗）	11	34112344544	4	0
U+9103	鄃	鄃	鄃	A3	三级		⿰俞阝	shū	邑（阝）	11	34125112252	6	0
U+74FB	瓻	瓻	瓻	A3	三级		⿰希瓦	chī	瓦	11	34132521554	4	0
U+4759	䝙	貙	䝙	A3	三级		⿰豸区	chū	豸	11	34435331345	0	0
U+8136	脶	腡	脶	A3	三级		⿰月呙	luó	肉（⺼月）	11	35112512534	4	0
U+811E	脞	脞	脞	A3	三级		⿰月坐	cuǒ	肉（⺼月）	11	35113434121	44	0
U+811F	脟	脟	脟	A3	三级		⿰月寽	liè	肉（⺼月）	11	35113443124	8	0
U+43F2	䏲	䏲	䏲	A3	三级		⿰月弟	tī	肉（⺼月）	11	35114351523	0	0
U+9C7E	鱾	魢	鱾	A3	三级		⿰鱼己	jǐ	鱼（魚）	11	35251211515	5	0
U+7307	猇	猇	猇	A3	三级		⿰犭虎	xiāo	犬（犭）	11	35321531535	137	0
U+730A	猊	猊	猊	A3	三级		⿰犭兒	ní	犬（犭）	11	35332151135	129	0
U+7304	猄	猄	猄	A3	三级		⿰犭京	jīng	犬（犭）	11	35341251234	92	0
U+89D6	觖	觖	觖	A3	三级		⿰角夬	jué	角	11	35351125134	7	0
U+20164	𠅤	𠅤	𠅤	A3	三级		⿱亠思	xí	亠	11	41251214544	0	0
U+5EB1	庱	庱	庱	A3	三级		⿸广夌	chěng	广	11	41312134354	0	0
U+5EBC	庼	廎	庼	A3	三级		⿸广顷	qǐng	广	11	41315132534	18	0
U+5EB3	庳	庳	庳	A3	三级		⿸广卑	bì	广	11	41332511312	10	0
U+75D3	痓	痓	痓	A3	三级		⿸疒至	chì	疒	11	41341154121	0	0
U+4D14	䴔	鵁	䴔	A3	三级		⿰交鸟	jiāo	鸟（鳥）	17	41343435451	0	0
U+7AEB	竫	竫	竫	A3	三级		⿰立争	jìng	立	11	41431355112	11	0
U+5803	堃	堃	堃	A3	三级		⿱⿰方方土	kūn	土	11	41534153121	12847	0
U+960C	阌	閿	阌	A3	三级		⿵门受	wén	门（門）	11	42534434554	9	0
U+7F9D	羝	羝	羝	A3	三级		⿰羊氐	dī	羊	11	43111335154	50	0
U+7F95	羕	羕	羕	A3	三级		⿱𦍌永	yàng	羊	11	43112145534	23	0
U+7106	焆	焆	焆	A3	三级		⿰火肙	juān	火（灬）	11	43342512511	1	0
U+70FA	烺	烺	烺	A3	三级		⿰火良	lǎng	火（灬）	11	43344511534	304	0
U+710C	焌	焌	焌	A3	三级		⿰火夋	jùn / qū	火（灬）	11	43345434354	208	0
U+6DCF	淏	淏	淏	A3	三级		⿰氵昊	hào	水（氵氺）	11	44125111134	349	0
U+2C1F9	𬇹	漍	𬇹	A3	三级		⿰氵国	guó		11	44125112141	0	0
U+6DDF	淟	淟	淟	A3	三级		⿰氵典	tiǎn	水（氵氺）	11	44125122134	2	0
U+6DDC	淜	淜	淜	A3	三级		⿰㳉月	péng	水（氵氺）	11	44135113511	11	0
U+6DF4	淴	淴	淴	A3	三级		⿰氵忽	hū	水（氵氺）	11	44135334544	26	0
