char	code	code_short	code_more	units	flag
魎	rqcy			〖󰃽※󰁜※󰂙※󰄼〗	
鮆	hxqo			〖󰂾※󰄮※󰁢※󰃨〗	
鮚	qofk			〖󰁢※󰃨※󰂯※󰃏〗	
鮜	qork			〖󰁢※󰃨※󰃼※󰃏〗	
鮝	ugqo			〖󰄒※󰂹※󰁢※󰃨〗	
鮞	qodj			〖󰁢※󰃨※󰂢※󰀭〗	
鮟	qopv			〖󰁢※󰃨※󰃰※󰄟〗	
鮠	qoqb			〖󰁢※󰃨※󰃸※󰂑〗	
鮡	qoqi			〖󰁢※󰃨※󰃺※󰀪〗	
鮦	qomk			〖󰁢※󰃨※󰃜※󰃏〗	
鮪	qode			〖󰁢※󰃨※󰁼※󰂧〗	
鮫	qour			〖󰁢※󰃨※󰄘※󰄄〗	
鮭	qoff			〖󰁢※󰃨※󰂮※󰂮〗	
鮮	qouh			〖󰁢※󰃨※󰄜※󰀢〗	竖·左右〔丨 ⿰〕
鮺	uqou			〖󰄝※󰁢※󰃨※󰁧〗	捺·上下〔丶 ⿱〕
鴯	dmjo			〖󰂢※󰃜※󰀭※󰃨〗	
鴰	tdqo			〖󰄋※󰂟※󰁟※󰃨〗	
鴴	tgso			〖󰄎※󰂶※󰄆※󰃨〗	
鴷	gqjo			〖󰂶※󰃹※󰃉※󰃨〗	
鴻	iaqo			〖󰃁※󰂆※󰁟※󰃨〗	
鴿	wgko			〖󰄤※󰂶※󰃏※󰃨〗	
鵁	urqo			〖󰄘※󰄄※󰁟※󰃨〗	
鵂	wsqo			〖󰄥※󰄅※󰁟※󰃨〗	
鵃	tuqo			〖󰄋※󰁪※󰁟※󰃨〗	
麯	swwa			〖󰄅※󰄤※󰄤※󰁺〗	
點	lfok			〖󰀹※󰂮※󰃨※󰃏〗	
黿	fqxf			〖󰂭※󰃺※󰄱※󰀘〗	横·上下〔一 ⿱〕
齋	yjiu			〖󰀴※󰀳※󰃅※󰁧〗	捺·上下〔丶 ⿱〕
齔	hbxn			〖󰂾※󰀆※󰄮※󰁀〗	折·左右〔乛 ⿰〕
龜	txd			〖󰄋※󰁵※󰀌〗	横·杂合〔一 ⿻〕
䃮	dfup			〖󰂠※󰂮※󰄜※󰃮〗	
叢	oufc			〖󰃬※󰄕※󰂱※󰂘〗	
嚕	kqoj			〖󰃏※󰁢※󰃨※󰃊〗	
嚙	khbh			〖󰃏※󰂾※󰀆※󰀢〗	竖·左右〔丨 ⿰〕
壘	lllf			〖󰃐※󰃐※󰃐※󰂮〗	
嬸	vptl			〖󰄟※󰃰※󰄋※󰃐〗	
懟	ougn			〖󰃬※󰄒※󰂷※󰃢〗	
懣	iamn			〖󰃁※󰂊※󰃜※󰃢〗	
擷	rfkm			〖󰃿※󰂯※󰃏※󰃛〗	
擺	rlcx			〖󰃿※󰃔※󰂙※󰄮〗	
擻	rlvt			〖󰃿※󰀻※󰄟※󰄏〗	
擼	rqoj			〖󰃿※󰁢※󰃨※󰃊〗	
擾	rdet			〖󰃿※󰂢※󰀐※󰄐〗	
攄	rhln			〖󰃿※󰃀※󰃐※󰃢〗	
攆	rggl			〖󰃿※󰂹※󰂹※󰃗〗	
斷	xxgr			〖󰄩※󰄩※󰂶※󰄀〗	
曠	joaw			〖󰃊※󰃫※󰁺※󰄦〗	
檮	sfnf			〖󰄅※󰂯※󰃦※󰂳〗	
檯	sfkf			〖󰄅※󰂯※󰃏※󰂮〗	
檳	spgm			〖󰄅※󰃰※󰂶※󰃛〗	
檸	spns			〖󰄅※󰃰※󰃢※󰄆〗	
檻	sahl			〖󰄅※󰂋※󰂺※󰃕〗	
櫃	sakm			〖󰄅※󰂋※󰃏※󰃛〗	
櫚	sukk			〖󰄅※󰄚※󰃏※󰃏〗	
歸	tnhh			〖󰄋※󰃧※󰂾※󰂺〗	
殯	gqpm			〖󰂶※󰃹※󰃰※󰃛〗	
濺	imaa			〖󰃁※󰃛※󰂇※󰂇〗	
濼	irxs			〖󰃁※󰃽※󰄩※󰄅〗	
濾	ihln			〖󰃁※󰃀※󰃐※󰃢〗	
瀂	iqoj			〖󰃁※󰁢※󰃨※󰃊〗	
瀅	iooy			〖󰃁※󰃩※󰃩※󰄼〗	
瀆	iflm			〖󰃁※󰂯※󰃔※󰃛〗	
瀉	ipeo			〖󰃁※󰃰※󰂪※󰃨〗	
瀋	iptl			〖󰃁※󰃰※󰄋※󰃐〗	
瀏	iqyj			〖󰃁※󰁚※󰄼※󰃉〗	
燼	ovhl			〖󰃩※󰁬※󰂺※󰃕〗	
燾	fnao			〖󰂯※󰃦※󰂆※󰃨〗	
獵	qtvn			〖󰃻※󰁥※󰄞※󰁒〗	
瓊	gqmt			〖󰂷※󰃸※󰀿※󰄐〗	
癤	utvb			〖󰄛※󰄍※󰁮※󰂕〗	
瞼	hwgw			〖󰂼※󰄤※󰂶※󰄤〗	
矇	hape			〖󰂼※󰄖※󰃱※󰀓〗	
礎	dssh			〖󰂠※󰄅※󰄅※󰁾〗	
礐	errd			〖󰀗※󰄄※󰄄※󰂠〗	
禰	pygr			〖󰃲※󰁶※󰂶※󰄄〗	
禱	pyff			〖󰃲※󰁶※󰂯※󰂳〗	
穠	tmae			〖󰄌※󰀿※󰁺※󰀖〗	
穡	tfwk			〖󰄌※󰂮※󰄤※󰃏〗	
穢	thdh			〖󰄌※󰂾※󰂤※󰀤〗	
穫	tawc			〖󰄌※󰄖※󰄥※󰂘〗	
竄	pwen			〖󰃰※󰄦※󰂪※󰁒〗	
竅	pwrt			〖󰃰※󰄦※󰃽※󰄏〗	
簞	tkkf			〖󰄍※󰃏※󰃏※󰂱〗	
簡	tujf			〖󰄍※󰄚※󰃊※󰀘〗	横·上下〔一 ⿱〕
簣	tkhm			〖󰄍※󰃏※󰂺※󰃛〗	
糧	ojgf			〖󰃪※󰃋※󰂶※󰂮〗	
繒	xulj			〖󰄫※󰄒※󰀺※󰃊〗	
織	xyuj			〖󰄫※󰄶※󰄒※󰃊〗	
繕	xuuk			〖󰄫※󰄜※󰄕※󰃏〗	
繚	xdui			〖󰄫※󰂝※󰄒※󰃅〗	
繞	xffq			〖󰄫※󰂮※󰂮※󰃺〗	
繭	amhj			〖󰄖※󰃜※󰂺※󰃍〗	
翹	fffn			〖󰂮※󰂮※󰂮※󰃥〗	
耮	fsoe			〖󰂭※󰄅※󰃩※󰂫〗	
聵	bkhm			〖󰂐※󰃏※󰂺※󰃛〗	
聶	bbbf			〖󰂐※󰂐※󰂐※󰀘〗	横·上下〔一 ⿱〕
職	byuj			〖󰂐※󰄶※󰄒※󰃊〗	
臍	eyjg			〖󰂧※󰀴※󰀳※󰀝〗	横·左右〔一 ⿰〕
臏	epgm			〖󰂧※󰃰※󰂶※󰃛〗	
藝	afwc			〖󰄖※󰂮※󰄦※󰂙〗	
藥	arxs			〖󰄖※󰃽※󰄩※󰄅〗	
藪	alvt			〖󰄖※󰀻※󰄟※󰄏〗	
藭	apwx			〖󰄖※󰃰※󰄦※󰄬〗	
藴	axjl			〖󰄖※󰄫※󰃋※󰃕〗	
蟣	jxxw			〖󰃍※󰄩※󰄩※󰄤〗	
蟬	jkkf			〖󰃍※󰃏※󰃏※󰂱〗	
蟯	jffq			〖󰃍※󰂮※󰂮※󰃺〗	
蟲	jjju			〖󰃍※󰃍※󰃍※󰁧〗	捺·上下〔丶 ⿱〕
蠆	ajmj			〖󰄖※󰃋※󰃜※󰃍〗	
襝	puww			〖󰃳※󰁧※󰄤※󰄤〗	
襠	puil			〖󰃳※󰁧※󰃆※󰃐〗	
覲	akgq			〖󰂊※󰃏※󰁽※󰃺〗	
覷	hohq			〖󰃀※󰃬※󰂼※󰃺〗	
觴	qetr			〖󰃸※󰂨※󰁿※󰁤〗	
謫	yyud			〖󰄴※󰄶※󰄒※󰂟〗	
謬	ynwe			〖󰄴※󰃥※󰄤※󰂥〗	
謭	yuev			〖󰄴※󰄕※󰂧※󰄠〗	
謳	yakk			〖󰄴※󰂋※󰃏※󰃏〗	
謹	yakg			〖󰄴※󰂊※󰃏※󰁽〗	
謾	yjlc			〖󰄴※󰃋※󰃔※󰂘〗	
豐	mdhu			〖󰃘※󰂜※󰂺※󰄕〗	
貙	eakk			〖󰂩※󰂋※󰃏※󰃏〗	
賾	ahkm			〖󰂋※󰂺※󰃏※󰃛〗	
贄	fufm			〖󰂮※󰄕※󰂱※󰃛〗	
蹣	khay			〖󰃏※󰂾※󰂊※󰄼〗	
軀	tmdk			〖󰄋※󰀽※󰂜※󰃏〗	
轆	loxx			〖󰃗※󰁙※󰁴※󰄮〗	
轉	lgjf			〖󰃗※󰂶※󰃋※󰂳〗	
邊	thpp			〖󰄋※󰂼※󰃰※󰃮〗	
醫	atdg			〖󰂋※󰁿※󰂝※󰂶〗	
醬	uqfg			〖󰄗※󰁝※󰂳※󰂶〗	
鎊	qyuy			〖󰃶※󰄶※󰄒※󰄸〗	
鎓	qwcn			〖󰃶※󰄦※󰂙※󰃥〗	
鎔	qpwk			〖󰃶※󰃰※󰄦※󰃏〗	
鎖	qimy			〖󰃶※󰃆※󰃛※󰁶〗	捺·左右〔丶 ⿰〕
鎘	qgkh			〖󰃶※󰂶※󰃏※󰂺〗	
鎛	qsfy			〖󰃶※󰄊※󰂳※󰁶〗	捺·左右〔丶 ⿰〕
鎢	qqoy			〖󰃶※󰁞※󰃨※󰁶〗	捺·左右〔丶 ⿰〕
鎣	oopq			〖󰃩※󰃩※󰃱※󰃴〗	
鎦	qqyl			〖󰃶※󰁚※󰄼※󰃐〗	
鎧	qmgu			〖󰃶※󰃘※󰂶※󰄕〗	
鎩	qrsc			〖󰃶※󰄄※󰄉※󰂘〗	
鎬	qymk			〖󰃶※󰁸※󰃜※󰃏〗	
鎮	qfhw			〖󰃶※󰂱※󰀣※󰄦〗	
鎰	quwl			〖󰃶※󰄕※󰄦※󰃕〗	
鎳	qths			〖󰃶※󰄋※󰂼※󰄅〗	
鎵	qpge			〖󰃶※󰃰※󰂶※󰀓〗	
鎸	qwyb			〖󰃶※󰄥※󰁷※󰂖〗	
鎿	qwgr			〖󰃶※󰄤※󰂶※󰃾〗	
鏈	qlpy			〖󰃶※󰃗※󰃮※󰁶〗	捺·左右〔丶 ⿰〕
鏌	qajd			〖󰃶※󰄖※󰃋※󰂝〗	
鏵	qagg			〖󰃶※󰄖※󰂶※󰀟〗	
闐	ufhw			〖󰄚※󰂱※󰀣※󰄦〗	
闑	uths			〖󰄚※󰄋※󰂼※󰄅〗	
闒	ujnd			〖󰄚※󰃋※󰃥※󰀌〗	横·杂合〔一 ⿻〕
闓	umgu			〖󰄚※󰃘※󰂶※󰄕〗	
闔	ufcl			〖󰄚※󰂮※󰂙※󰃕〗	
闕	uubw			〖󰄚※󰄕※󰂔※󰄤〗	
闖	ucoi			〖󰄚※󰀋※󰃨※󰀦〗	捺·杂合〔丶 ⿻〕
隴	bued			〖󰂏※󰄓※󰂧※󰂜〗	
雙	wywc			〖󰄥※󰁷※󰄥※󰂘〗	
雛	qbty			〖󰃷※󰂔※󰄋※󰁷〗	
雜	ywwy			〖󰄶※󰄤※󰄤※󰁷〗	
離	yrby			〖󰄶※󰄄※󰂔※󰁷〗	
霧	fcne			〖󰀙※󰁻※󰃦※󰂫〗	
鞦	afto			〖󰂊※󰀜※󰄌※󰃩〗	
韙	jghg			〖󰃊※󰂶※󰁾※󰂅〗	
韞	nkgl			〖󰁆※󰃏※󰂅※󰃕〗	
題	jghm			〖󰃋※󰂶※󰁾※󰃛〗	
額	ptkm			〖󰃰※󰄐※󰃏※󰃛〗	
顎	kkfm			〖󰃏※󰃏※󰂭※󰃛〗	
顒	jmhm			〖󰃋※󰃜※󰂺※󰃛〗	
顓	mdmm			〖󰃘※󰂢※󰃜※󰃛〗	
顔	utem			〖󰄓※󰄋※󰂥※󰃛〗	
颸	wtjn			〖󰁰※󰄋※󰃍※󰃢〗	
颺	wtjr			〖󰁰※󰄋※󰃍※󰁤〗	
颼	wtjc			〖󰁰※󰄋※󰃍※󰂘〗	
餼	wvro			〖󰁱※󰅞※󰄂※󰃪〗	
餾	wvql			〖󰁱※󰅞※󰁚※󰃐〗	
饁	wvfl			〖󰁱※󰅞※󰂮※󰃕〗	
饃	wvad			〖󰁱※󰅞※󰄖※󰂝〗	
饈	wvug			〖󰁱※󰅞※󰄝※󰂶〗	
騄	covi			〖󰀋※󰃨※󰁭※󰃃〗	
騅	cowy			〖󰀋※󰃨※󰄥※󰁷〗	
騊	coqb			〖󰀋※󰃨※󰃷※󰂔〗	
騍	cojs			〖󰀋※󰃨※󰃊※󰄅〗	
騎	codk			〖󰀋※󰃨※󰂝※󰃏〗	
騏	codw			〖󰀋※󰃨※󰀎※󰄦〗	
騑	cohd			〖󰀋※󰃨※󰂺※󰂜〗	
鬆	desc			〖󰂞※󰂥※󰄅※󰂙〗	
鬩	hggq			〖󰂺※󰂷※󰂷※󰃺〗	
鮶	qovk			〖󰁢※󰃨※󰁬※󰃏〗	
鮸	qoqq			〖󰁢※󰃨※󰃸※󰁜〗	
鯀	qoti			〖󰁢※󰃨※󰄋※󰃅〗	
鯁	qogr			〖󰁢※󰃨※󰂶※󰄄〗	
鯇	qopq			〖󰁢※󰃨※󰃰※󰃺〗	
鯉	qojf			〖󰁢※󰃨※󰃋※󰂮〗	
鯊	iito			〖󰃁※󰃅※󰄋※󰃨〗	
鯒	qoce			〖󰁢※󰃨※󰁻※󰀒〗	
鯽	qovb			〖󰁢※󰃨※󰁮※󰂕〗	
鵏	sqoy			〖󰄊※󰁟※󰃨※󰁶〗	捺·左右〔丶 ⿰〕
鵐	awwo			〖󰂆※󰄤※󰄤※󰃨〗	
鵑	keqo			〖󰃏※󰂧※󰁟※󰃨〗	
鵒	wwko			〖󰄦※󰄤※󰃏※󰃨〗	
鵓	fpbo			〖󰂱※󰃱※󰂎※󰃨〗	
鵜	uxho			〖󰄒※󰄬※󰂺※󰃨〗	
鵝	trno			〖󰄋※󰃿※󰁒※󰃨〗	
鵟	qtgo			〖󰃻※󰁥※󰂷※󰃨〗	
鵠	tfko			〖󰄋※󰂮※󰃏※󰃨〗	
鼕	fkuu			〖󰂯※󰃏※󰄕※󰁦〗	
齕	hbtn			〖󰂾※󰀆※󰁿※󰃝〗	
㠣	mdth			〖󰃘※󰂡※󰄌※󰂾〗	
䡵	luep			〖󰃗※󰄕※󰀓※󰃮〗	
䥑	qswq			〖󰃶※󰄅※󰄤※󰃹〗	
勸	akke			〖󰄖※󰃏※󰃏※󰂫〗	
厴	djel			〖󰂡※󰃋※󰂧※󰃑〗	
嚦	kdth			〖󰃏※󰂡※󰄌※󰂾〗	
嚨	kued			〖󰃏※󰄓※󰂧※󰂜〗	
嚴	kkdt			〖󰃏※󰃏※󰂡※󰄏〗	
壚	fhll			〖󰂮※󰃀※󰃐※󰃕〗	
壞	fyle			〖󰂮※󰄶※󰃔※󰀔〗	
壟	uegf			〖󰄓※󰂧※󰂶※󰂮〗	
壢	fdth			〖󰂮※󰂡※󰄌※󰂾〗	
寵	pued			〖󰃰※󰄓※󰂧※󰂜〗	
廬	ohll			〖󰃫※󰃀※󰃐※󰃕〗	
懲	tmgn			〖󰄎※󰃘※󰂶※󰃢〗	
懶	nskm			〖󰃣※󰄅※󰃏※󰃛〗	
懷	nyle			〖󰃣※󰄶※󰃔※󰀔〗	
攏	rued			〖󰃿※󰄓※󰂧※󰂜〗	
櫍	srrm			〖󰄅※󰄀※󰄀※󰃛〗	
櫓	sqoj			〖󰄅※󰁢※󰃨※󰃊〗	
櫝	sflm			〖󰄅※󰂯※󰃔※󰃛〗	
櫞	sxxe			〖󰄅※󰄫※󰄰※󰀓〗	
櫟	srxs			〖󰄅※󰃽※󰄩※󰄅〗	
櫧	syfj			〖󰄅※󰄴※󰂮※󰃊〗	
氌	eqoj			〖󰂬※󰁢※󰃨※󰃊〗	
瀕	ihhm			〖󰃁※󰂾※󰀤※󰃛〗	
瀘	ihll			〖󰃁※󰃀※󰃐※󰃕〗	
瀝	idth			〖󰃁※󰂡※󰄌※󰂾〗	
瀟	iavj			〖󰃁※󰄖※󰁬※󰀲〗	
瀠	iooi			〖󰃁※󰃩※󰃩※󰃅〗	
瀧	iued			〖󰃁※󰄓※󰂧※󰂜〗	
瀨	iskm			〖󰃁※󰄅※󰃏※󰃛〗	
爍	orxs			〖󰃩※󰃽※󰄩※󰄅〗	
牘	thgm			〖󰄋※󰂺※󰂶※󰃛〗	
犢	cflm			〖󰂛※󰂯※󰃔※󰃛〗	
獸	kkld			〖󰃏※󰃏※󰃐※󰂣〗	
獺	qtsm			〖󰃻※󰁥※󰄅※󰃛〗	
璽	gwmy			〖󰂶※󰄦※󰃜※󰄼〗	
瓅	grxs			〖󰂷※󰃽※󰄩※󰄅〗	
疇	lfnf			〖󰃐※󰂯※󰃦※󰂳〗	
癟	utha			〖󰄛※󰄋※󰂼※󰄖〗	
癢	uugv			〖󰄛※󰄕※󰂹※󰄣〗	
礙	dxth			〖󰂠※󰄮※󰁿※󰁾〗	
礦	doaw			〖󰂠※󰃫※󰁺※󰄦〗	
礪	dday			〖󰂠※󰂡※󰄖※󰄼〗	
穩	tean			〖󰄌※󰂦※󰂆※󰃢〗	
簫	tvfj			〖󰄍※󰁬※󰂱※󰀲〗	
簹	tipl			〖󰄍※󰃆※󰃱※󰃐〗	
簽	twgw			〖󰄍※󰄤※󰂶※󰄤〗	
簾	touw			〖󰄍※󰃫※󰄕※󰄦〗	
繩	xxg			〖󰄫※󰄱※󰀝〗	横·左右〔一 ⿰〕
繪	xwgj			〖󰄫※󰄤※󰂶※󰃊〗	
繫	lbwi			〖󰃗※󰂔※󰄨※󰃅〗	
繮	xglg			〖󰄫※󰂶※󰃐※󰂶〗	
繯	xlge			〖󰄫※󰃔※󰂶※󰀔〗	
繰	xkks			〖󰄫※󰃏※󰃏※󰄅〗	
繳	xryt			〖󰄫※󰃽※󰄸※󰄏〗	
繶	xujn			〖󰄫※󰄓※󰃋※󰃢〗	
繹	xlff			〖󰄫※󰃔※󰂮※󰂱〗	
繾	xkhp			〖󰄫※󰃏※󰂺※󰃮〗	
羅	lxwy			〖󰃔※󰄫※󰄥※󰁷〗	
羆	lceo			〖󰃔※󰂙※󰂧※󰃨〗	
翽	hdgn			〖󰂾※󰂤※󰂶※󰃥〗	
臘	evln			〖󰂧※󰄞※󰃒※󰁒〗	
艤	tuuy			〖󰄋※󰁪※󰄒※󰄼〗	
藶	adth			〖󰄖※󰂡※󰄌※󰂾〗	
藹	ayjn			〖󰄖※󰄴※󰃋※󰄃〗	
藺	auwy			〖󰄖※󰄚※󰄥※󰁷〗	
蘀	arlf			〖󰄖※󰃿※󰃔※󰂱〗	
蘄	akkr			〖󰄖※󰃏※󰃏※󰄀〗	
蘆	ahll			〖󰄖※󰃀※󰃐※󰃕〗	
蘇	aqot			〖󰄖※󰁢※󰃨※󰄌〗	
蘋	ahhm			〖󰄖※󰂾※󰀤※󰃛〗	
蘢	aued			〖󰄖※󰄓※󰂧※󰂜〗	
蟶	jbkg			〖󰃍※󰂐※󰃏※󰂷〗	
蟻	jugy			〖󰃍※󰄒※󰂷※󰄼〗	
蠅	jxg			〖󰃍※󰄱※󰀝〗	横·左右〔一 ⿰〕
襤	pual			〖󰃳※󰁧※󰂋※󰃕〗	
襪	puaw			〖󰃳※󰁧※󰄖※󰄤〗	
觶	qekf			〖󰃸※󰂨※󰃏※󰂱〗	
證	ywgu			〖󰄴※󰄧※󰂶※󰄕〗	
譎	ycnk			〖󰄴※󰁻※󰃦※󰃏〗	
譏	yxxw			〖󰄴※󰄩※󰄩※󰄤〗	
譓	ygjn			〖󰄴※󰂶※󰃋※󰃢〗	
譖	yaqj			〖󰄴※󰀄※󰁜※󰃊〗	
識	yyuj			〖󰄴※󰄶※󰄒※󰃊〗	
譙	ywyo			〖󰄴※󰄥※󰁷※󰃨〗	
譚	ysjh			〖󰄴※󰄈※󰃌※󰀢〗	竖·左右〔丨 ⿰〕
譜	yuoj			〖󰄴※󰄕※󰃬※󰃊〗	
豶	gefm			〖󰂶※󰀓※󰂱※󰃛〗	
贇	ygam			〖󰄷※󰂶※󰀁※󰃛〗	
贈	mulj			〖󰃛※󰄒※󰀺※󰃊〗	
贊	tfqm			〖󰄋※󰂮※󰁜※󰃛〗	
贋	dwwm			〖󰂡※󰄥※󰄥※󰃛〗	
蹺	khfq			〖󰃏※󰂾※󰂮※󰃺〗	
躂	khfp			〖󰃏※󰂾※󰂮※󰃮〗	
躉	ajmh			〖󰄖※󰃋※󰃜※󰁾〗	
轍	lyct			〖󰃗※󰄶※󰂙※󰄏〗	
轎	ltdk			〖󰃗※󰄋※󰂝※󰃏〗	
轔	loqg			〖󰃗※󰃪※󰃹※󰂅〗	
辭	ecmu			〖󰂦※󰁻※󰃜※󰄔〗	
醱	sgwc			〖󰄇※󰂶※󰄧※󰂘〗	
鏃	qytd			〖󰃶※󰄸※󰁿※󰂝〗	
鏇	qyth			〖󰃶※󰄸※󰁿※󰁾〗	
鏏	qdhv			〖󰃶※󰂜※󰂺※󰄢〗	
鏐	qnwe			〖󰃶※󰃥※󰄤※󰂥〗	
鏑	qyud			〖󰃶※󰄶※󰄒※󰂟〗	
鏗	qahf			〖󰃶※󰂋※󰂺※󰂮〗	
鏘	quqf			〖󰃶※󰄗※󰁝※󰂳〗	
鏜	qipf			〖󰃶※󰃆※󰃱※󰂮〗	
鏝	qjlc			〖󰃶※󰃋※󰃔※󰂘〗	
鏞	qovh			〖󰃶※󰃫※󰁬※󰂺〗	
鏟	qutg			〖󰃶※󰄓※󰄋※󰁽〗	
鏡	qujq			〖󰃶※󰄓※󰃋※󰃺〗	
鏢	qsfi			〖󰃶※󰄈※󰂭※󰃅〗	
鏤	qlvg			〖󰃶※󰀻※󰄟※󰀝〗	横·左右〔一 ⿰〕
鏨	lrqf			〖󰃗※󰄀※󰃴※󰀘〗	横·上下〔一 ⿱〕
鏰	qmee			〖󰃶※󰃘※󰂧※󰂧〗	
鐄	qamw			〖󰃶※󰁺※󰃙※󰄦〗	
鐯	qafj			〖󰃶※󰄖※󰂮※󰃊〗	
關	uxxg			〖󰄚※󰄩※󰄩※󰂶〗	
闞	unbt			〖󰄚※󰃦※󰂐※󰄏〗	
難	akgy			〖󰂊※󰃏※󰂹※󰁷〗	
韜	nkge			〖󰁆※󰃏※󰂅※󰂪〗	
顗	mgkm			〖󰃘※󰂶※󰃏※󰃛〗	
願	drim			〖󰂡※󰃽※󰃅※󰃛〗	
顙	cccm			〖󰂘※󰂘※󰂘※󰃛〗	
顛	fhwm			〖󰂱※󰀣※󰄦※󰃛〗	
類	oddm			〖󰃪※󰂣※󰂢※󰃛〗	
飀	wtjl			〖󰁰※󰄋※󰃍※󰃐〗	
饅	wvjc			〖󰁱※󰅞※󰃋※󰂘〗	
饉	wvag			〖󰁱※󰅞※󰂊※󰁽〗	
騖	cnho			〖󰁻※󰃦※󰂻※󰃨〗	
騙	coya			〖󰀋※󰃨※󰄼※󰄖〗	
騞	codd			〖󰀋※󰃨※󰂜※󰂠〗	
騠	cojh			〖󰀋※󰃨※󰃊※󰁾〗	
騤	cowd			〖󰀋※󰃨※󰄧※󰂝〗	
騭	bhho			〖󰂏※󰂾※󰀤※󰃨〗	
騷	cocj			〖󰀋※󰃨※󰂘※󰃍〗	
鬍	dede			〖󰂞※󰂥※󰂟※󰂧〗	
鯔	qovl			〖󰁢※󰃨※󰄞※󰃐〗	
鯕	qodw			〖󰁢※󰃨※󰀎※󰄦〗	
鯖	qoge			〖󰁢※󰃨※󰁽※󰂧〗	
鯛	qomk			〖󰁢※󰃨※󰀼※󰃏〗	
鯝	qold			〖󰁢※󰃨※󰃒※󰂟〗	
鯡	qohd			〖󰁢※󰃨※󰂺※󰂜〗	
鯢	qoeq			〖󰁢※󰃨※󰂪※󰃺〗	
鯤	qojx			〖󰁢※󰃨※󰃊※󰄮〗	
鯧	qojj			〖󰁢※󰃨※󰃊※󰃋〗	
鯨	qoyi			〖󰁢※󰃨※󰁸※󰃅〗	
鯪	qoft			〖󰁢※󰃨※󰂮※󰄐〗	
鯫	qobc			〖󰁢※󰃨※󰂐※󰂘〗	
鯴	qonj			〖󰁢※󰃨※󰄺※󰃍〗	
鵡	gaho			〖󰂶※󰀁※󰂾※󰃨〗	
鵪	djno			〖󰂝※󰃋※󰄃※󰃨〗	
鵬	eeqo			〖󰂧※󰂧※󰁟※󰃨〗	
鵮	qeqo			〖󰃸※󰂪※󰁟※󰃨〗	
鵯	rtfo			〖󰃽※󰄋※󰂱※󰃨〗	
鵲	ajqo			〖󰁺※󰃊※󰁟※󰃨〗	
鵾	jxxo			〖󰃊※󰁴※󰁴※󰃨〗	
鶄	geqo			〖󰁽※󰂧※󰁟※󰃨〗	
鶇	sjqo			〖󰄅※󰃋※󰁟※󰃨〗	
鶉	ybqo			〖󰁸※󰂎※󰁟※󰃨〗	
鶊	ovwo			〖󰃫※󰁬※󰄤※󰃨〗	
鶓	alqo			〖󰄖※󰃐※󰁟※󰃨〗	
麗	gmyx			〖󰂶※󰃜※󰄼※󰄮〗	
麴	swwo			〖󰄅※󰄤※󰄤※󰃪〗	
齗	hbrh			〖󰂾※󰀆※󰄀※󰀢〗	竖·左右〔丨 ⿰〕
齘	hbwj			〖󰂾※󰀆※󰄤※󰀯〗	
龐	oued			〖󰃫※󰄓※󰂧※󰂜〗	
䥕	qity			〖󰃶※󰃇※󰄏※󰁶〗	捺·左右〔丶 ⿰〕
嚲	ybkf			〖󰁸※󰂎※󰃏※󰂱〗	
嚳	errk			〖󰀗※󰄄※󰄄※󰃏〗	
嚶	kmmv			〖󰃏※󰃛※󰃛※󰄟〗	
寶	pgtm			〖󰃰※󰂷※󰁿※󰃛〗	
懸	hitn			〖󰀣※󰃅※󰄋※󰃢〗	
懺	nwwg			〖󰃣※󰄤※󰄤※󰀞〗	
攔	rusl			〖󰃿※󰄚※󰄅※󰀹〗	
攖	rmmv			〖󰃿※󰃛※󰃛※󰄟〗	
攙	rqky			〖󰃿※󰃸※󰃏※󰄼〗	
斆	errt			〖󰀗※󰄄※󰄄※󰄏〗	
曨	jued			〖󰃊※󰄓※󰂧※󰂜〗	
朧	eued			〖󰂧※󰄓※󰂧※󰂜〗	
櫨	shll			〖󰄅※󰃀※󰃐※󰃕〗	
櫪	sdth			〖󰄅※󰂡※󰄌※󰂾〗	
櫬	susq			〖󰄅※󰄓※󰄉※󰃺〗	
櫳	sued			〖󰄅※󰄓※󰂧※󰂜〗	
櫸	segg			〖󰄅※󰀗※󰂶※󰀟〗	
瀰	ixgr			〖󰃁※󰄬※󰂶※󰄄〗	
瀲	iwgt			〖󰃁※󰄤※󰂶※󰄏〗	
瀾	iusl			〖󰃁※󰄚※󰄅※󰀹〗	
爐	ohll			〖󰃩※󰃀※󰃐※󰃕〗	
犧	cugy			〖󰂛※󰄒※󰂷※󰄼〗	
獻	hgkd			〖󰃀※󰂶※󰃏※󰂣〗	
獼	qtxr			〖󰃻※󰁥※󰄬※󰄄〗	
瓏	gued			〖󰂷※󰄓※󰂧※󰂜〗	
癥	utmt			〖󰄛※󰄎※󰃘※󰄏〗	
礫	drxs			〖󰂠※󰃽※󰄩※󰄅〗	
礬	srrd			〖󰄅※󰄄※󰄄※󰂠〗	
竇	pwfm			〖󰃰※󰄦※󰂯※󰃛〗	
競	ukqq			〖󰄓※󰃏※󰃺※󰃺〗	
籃	tahl			〖󰄍※󰂋※󰂺※󰃕〗	
籌	tfnf			〖󰄍※󰂯※󰃦※󰂳〗	
糰	olgf			〖󰃪※󰃒※󰂶※󰂳〗	
糲	oday			〖󰃪※󰂡※󰄖※󰄼〗	
繻	xfdj			〖󰄫※󰀙※󰂢※󰀭〗	
