unicode	char	group	level	ids	strokes	pinyin	stroke_seq	radical	freq	basic
U+762B	瘫	0	一级	⿸疒难	15	tān	413415432411121	疒	28249	0
U+51DB	凛	0	一级	⿰冫禀	15	lǐn	414125251111234	冫	44092	0
U+989C	颜	0	一级	⿰彦页	15	yán	414313333132534	页	236409	1
U+6BC5	毅	0	一级	⿰豙殳	15	yì	414313533343554	殳	73576	0
U+7CCA	糊	0	一级	⿰米胡	15	hú	431234122513511	米	235912	1
U+9075	遵	0	一级	⿺辶尊	15	zūn	431253511124454	辶	50067	0
U+618B	憋	0	一级	⿱敝心	15	biē	432523431344544	心	41712	0
U+6F5C	潜	0	一级	⿰氵替	15	qián	441113411342511	氵	151581	1
U+6F8E	澎	0	一级	⿰氵彭	15	péng	441121251431333	氵	16976	0
U+6F6E	潮	0	一级	⿰氵朝	15	cháo	441122511123511	氵	139090	1
U+6F6D	潭	0	一级	⿰氵覃	15	tán	441125221251112	氵	35887	0
U+9CA8	鲨	0	一级	⿱沙鱼	15	shā	441234335251211	鱼	9416	0
U+6FB3	澳	0	一级	⿰氵奥	15	ào	441325431234134	氵	23261	0
U+6F58	潘	0	一级	⿰氵番	15	pān	441343123425121	氵	63492	0
U+6F88	澈	0	一级	⿲氵育攵	15	chè	441415425113134	氵	32041	0
U+6F9C	澜	0	一级	⿰氵阑	15	lán	441425125431234	氵	32436	0
U+6F84	澄	0	一级	⿰氵登	15	chéng	441543341251431	氵	22349	0
U+61C2	懂	0	一级	⿰忄董	15	dǒng	442122312511211	忄	281376	1
U+6194	憔	0	一级	⿰忄焦	15	qiáo	442324111214444	忄	18746	0
U+61CA	懊	0	一级	⿰忄奥	15	ào	442325431234134	忄	20550	0
U+618E	憎	0	一级	⿰忄曾	15	zēng	442432524312511	忄	16932	0
U+989D	额	0	一级	⿰客页	15	é	445354251132534	页	164812	1
U+7FE9	翩	0	一级	⿰扁羽	15	piān	451325122541541	羽	35855	0
U+8925	褥	0	一级	⿰衤辱	15	rù	452341311534124	衤	8394	0
U+8C34	谴	0	一级	⿰讠遣	15	qiǎn	452512125151454	讠	12039	0
U+9E64	鹤	0	一级	⿰隺鸟	15	hè	453241112135451	鸟	44828	0
U+61A8	憨	0	一级	⿱敢心	15	hān	512211131344544	心	19728	0
U+6170	慰	0	一级	⿱尉心	15	wèi	513112341244544	心	160488	1
U+5288	劈	0	一级	⿱辟刀	15	pī	513251414311253	刀	88694	0
U+5C65	履	0	一级	⿸尸復	15	lǚ	513332312511354	尸	28690	0
U+8C6B	豫	0	一级	⿰予象	15	yù	545235251353334	豕	140767	0
U+7F2D	缭	0	一级	⿰纟尞	15	liáo	551134432511234	纟	16457	0
U+64BC	撼	0	一级	⿰扌感	16	hàn	1211312515344544	扌	43501	0
U+64C2	擂	0	一级	⿰扌雷	16	léi	1211452444425121	扌	22548	0
U+64CD	操	0	一级	⿰扌喿	16	cāo	1212512512511234	扌	235165	1
U+64C5	擅	0	一级	⿰扌亶	16	shàn	1214125251125111	扌	40475	0
U+71D5	燕	0	一级	⿳廿⿴北口灬	16	yàn	1221251211354444	灬	251483	1
U+857E	蕾	0	一级	⿱艹雷	16	lěi	1221452444425121	艹	83954	0
U+85AF	薯	0	一级	⿱艹署	16	shǔ	1222522112132511	艹	10341	0
U+859B	薛	0	一级	⿱艹⿰𠂤辛	16	xuē	1223251514143112	艹	61265	0
U+8587	薇	0	一级	⿱艹微	16	wēi	1223322521353134	艹	104428	0
U+64CE	擎	0	一级	⿱敬手	16	qíng	1223525131343112	手	20931	0
U+85AA	薪	0	一级	⿱艹新	16	xīn	1224143112343312	艹	35145	0
U+8584	薄	0	一级	⿱艹溥	16	báo bó	1224411251124124	艹	143289	1
U+98A0	颠	0	一级	⿰真页	16	diān	1225111134132534	页	57525	0
U+7FF0	翰	0	一级	⿰𠦝⿱人羽	16	hàn	1225111234541541	羽	60202	0
U+5669	噩	0	一级	⿱⿻干㗊一	16	è	1225125112512511	口	27969	0
U+6A71	橱	0	一级	⿰木厨	16	chú	1234131251431124	木	13139	0
U+6A59	橙	0	一级	⿰木登	16	chéng	1234543341251431	木	18984	0
U+6A58	橘	0	一级	⿰木矞	16	jú	1234545232534251	木	14755	0
U+6574	整	0	一级	⿱敕正	16	zhěng	1251234313412121	攵	911668	1
U+878D	融	0	一级	⿰鬲虫	16	róng	1251254312251214	鬲	133868	1
U+74E2	瓢	0	一级	⿰票瓜	16	piáo	1252211123433544	瓜	8967	0
U+9192	醒	0	一级	⿰酉星	16	xǐng	1253511251131121	酉	522582	1
U+970D	霍	0	一级	⿱雨隹	16	huò	1452444432411121	雨	91016	0
U+970E	霎	0	一级	⿱雨妾	16	shà	1452444441431531	雨	21405	0
U+8F99	辙	0	一级	⿲车育攵	16	zhé	1521415425113134	车	13190	0
U+5180	冀	0	一级	⿱北異	16	jì	2113525121122134	八	18988	0
U+9910	餐	0	一级	⿱𣦼食	16	cān	2135454344511534	食	201053	1
U+5634	嘴	0	一级	⿰口觜	16	zuǐ	2512121353535112	口	762052	1
U+8E31	踱	0	一级	⿰𧾷度	16	duó	2512121413122154	足	19897	0
U+8E44	蹄	0	一级	⿰𧾷帝	16	tí	2512121414345252	足	38922	0
U+8E42	蹂	0	一级	⿰𧾷柔	16	róu	2512121545231234	足	7440	0
U+87C6	蟆	0	一级	⿰虫莫	16	má	2512141222511134	虫	9205	0
U+8783	螃	0	一级	⿰虫旁	16	páng	2512144143454153	虫	6823	0
U+5668	器	0	一级	⿳吅犬吅	16	qì	2512511344251251	口	489638	1
U+566A	噪	0	一级	⿰口喿	16	zào	2512512512511234	口	16010	0
U+9E66	鹦	0	一级	⿰婴鸟	16	yīng	2534253453135451	鸟	5289	0
U+8D60	赠	0	一级	⿰贝曾	16	zèng	2534432524312511	贝	28101	0
U+9ED8	默	0	一级	⿰黑犬	16	mò	2543121144441344	黑	454458	1
U+9ED4	黔	0	一级	⿰黑今	16	qián	2543121144443445	黑	3727	0
U+955C	镜	0	一级	⿰钅竟	16	jìng	3111541431251135	钅	239736	1
U+8D5E	赞	0	一级	⿱兟贝	16	zàn	3121353121352534	贝	177018	1
U+7A46	穆	0	一级	⿰禾㣎	16	mù	3123432511234333	禾	74572	0
U+7BEE	篮	0	一级	⿱竹监	16	lán	3143142231425221	⺮	92437	0
U+7BE1	篡	0	一级	⿱𮅕厶	16	cuàn	3143142511113454	厶	6922	0
U+7BF7	篷	0	一级	⿱竹逢	16	péng	3143143541112454	⺮	41474	0
U+7BF1	篱	0	一级	⿱竹离	16	lí	3143144134522554	⺮	8716	0
U+5112	儒	0	一级	⿰亻需	16	rú	3214524444132522	亻	53866	0
U+9080	邀	0	一级	⿺辶敫	16	yāo	3251141533134454	辶	72128	0
U+8861	衡	0	一级	⿲彳𩵋亍	16	héng	3323525121134112	行	95483	0
U+81A8	膨	0	一级	⿰月彭	16	péng	3511121251431333	⺼	17894	0
U+96D5	雕	0	一级	⿰周隹	16	diāo	3512125132411121	隹	82838	0
U+9CB8	鲸	0	一级	⿰鱼京	16	jīng	3525121141251234	鱼	10246	0
U+78E8	磨	0	一级	⿸麻石	16	mó	4131234123413251	石	167370	1
U+763E	瘾	0	一级	⿸疒隐	16	yǐn	4134152355114544	疒	30459	0
U+7638	瘸	0	一级	⿸疒𦙲	16	qué	4134153251253434	疒	11577	0
U+51DD	凝	0	一级	⿰冫疑	16	níng	4135311345452134	冫	208926	1
U+8FA8	辨	0	一级	⿲辛②辛	16	biàn	4143113434143112	辛	51442	0
U+8FA9	辩	0	一级	⿲辛讠辛	16	biàn	4143113454143112	辛	83564	0
U+7CD9	糙	0	一级	⿰米造	16	cāo	4312343121251454	米	12840	0
U+7CD6	糖	0	一级	⿰米唐	16	táng	4312344135112251	米	60725	0
U+7CD5	糕	0	一级	⿰米羔	16	gāo	4312344311214444	米	60411	0
U+71C3	燃	0	一级	⿰火然	16	rán	4334354413444444	火	118687	0
U+6FD2	濒	0	一级	⿰氵频	16	bīn	4412121233132534	氵	6797	0
U+6FA1	澡	0	一级	⿰氵喿	16	zǎo	4412512512511234	氵	57698	0
U+6FC0	激	0	一级	⿰氵敫	16	jī	4413251141533134	氵	535171	1
U+61D2	懒	0	一级	⿰忄赖	16	lǎn	4421251234352534	忄	118774	0
U+61BE	憾	0	一级	⿰忄感	16	hàn	4421312515344544	忄	58412	0
U+61C8	懈	0	一级	⿰忄解	16	xiè	4423535112533112	忄	20521	0
U+7ABF	窿	0	一级	⿱穴隆	16	lóng	4453452354131121	穴	9002	0
U+58C1	壁	0	一级	⿱辟土	16	bì	5132514143112121	土	182739	1
U+907F	避	0	一级	⿺辶辟	16	bì	5132514143112454	辶	268046	1
U+7F30	缰	0	一级	⿰纟畺	16	jiāng	5511251211251211	纟	12118	0
U+7F34	缴	0	一级	⿰纟敫	16	jiǎo	5513251141533134	纟	20827	0
U+6234	戴	0	一级	⿹𢦏異	17	dài	12125121122134534	戈	189960	1
U+64E6	擦	0	一级	⿰扌察	17	cā	12144535445411234	扌	172541	0
U+85C9	藉	0	一级	⿱艹耤	17	jí	12211123412212511	艹	20781	0
U+97A0	鞠	0	一级	⿰革匊	17	jū	12212511235431234	革	23015	0
U+85CF	藏	0	一级	⿱艹臧	17	cáng	12213513125125534	艹	339641	1
U+85D0	藐	0	一级	⿱艹貌	17	miǎo	12234435333251135	艹	5308	0
U+6AAC	檬	0	一级	⿰木蒙	17	méng	12341224511353334	木	8818	0
U+6A90	檐	0	一级	⿰木詹	17	yán	12343513344111251	木	18211	0
U+6A80	檀	0	一级	⿰木亶	17	tán	12344125251125111	木	12516	0
U+7901	礁	0	一级	⿰石焦	17	jiāo	13251324111214444	石	9082	0
U+78F7	磷	0	一级	⿰石粦	17	lín	13251431234354152	石	5058	0
U+971C	霜	0	一级	⿱雨相	17	shuāng	14524444123425111	雨	89624	0
U+971E	霞	0	一级	⿱雨叚	17	xiá	14524444512115154	雨	114414	0
U+77AD	瞭	0	一级	⿰目尞	17	liào liǎo	25111134432511234	目	2590	0
U+77A7	瞧	0	一级	⿰目焦	17	qiáo	25111324111214444	目	180832	1
U+77AC	瞬	0	一级	⿰目舜	17	shùn	25111344345354152	目	230645	0
U+77B3	瞳	0	一级	⿰目童	17	tóng	25111414312511211	目	38812	0
U+77A9	瞩	0	一级	⿰目属	17	zhǔ	25111513325125214	目	8028	0
U+77AA	瞪	0	一级	⿰目登	17	dèng	25111543341251431	目	186802	0
U+66D9	曙	0	一级	⿰日署	17	shǔ	25112522112132511	日	9845	0
U+8E4B	蹋	0	一级	⿰𧾷𦐇	17	tà	25121212511541541	足	8940	0
U+8E48	蹈	0	一级	⿰𧾷舀	17	dǎo	25121213443321511	足	34345	0
U+87BA	螺	0	一级	⿰虫累	17	luó	25121425121554234	虫	19077	0
U+87CB	蟋	0	一级	⿰虫悉	17	xī	25121434312344544	虫	4573	0
U+87C0	蟀	0	一级	⿰虫率	17	shuài	25121441554413412	虫	4666	0
U+568E	嚎	0	一级	⿰口豪	17	háo	25141251451353334	口	34929	0
U+8D61	赡	0	一级	⿰贝詹	17	shàn	25343513344111251	贝	1869	0
U+7A57	穗	0	一级	⿰禾惠	17	suì	31234125112144544	禾	13995	0
U+9B4F	魏	0	一级	⿰委鬼	17	wèi	31234531325113554	鬼	120376	0
U+7C27	簧	0	一级	⿱竹黄	17	huáng	31431412212512134	⺮	7430	0
U+7C07	簇	0	一级	⿱竹族	17	cù	31431441533131134	⺮	19096	0
U+7E41	繁	0	一级	⿱敏糸	17	fán	31554143134554234	糸	111669	1
U+5FBD	徽	0	一级	⿰彳𢾰	17	huī	33225215542343134	彳	33080	0
U+7235	爵	0	一级	⿳爫罒𡬠	17	jué	34432522151154124	爫	99014	0
U+6726	朦	0	一级	⿰月蒙	17	méng	35111224511353334	月	42683	0
U+81CA	臊	0	一级	⿰月喿	17	sāo	35112512512511234	⺼	5795	0
U+9CC4	鳄	0	一级	⿰鱼咢	17	è	35251211251251115	鱼	9891	0
U+764C	癌	0	一级	⿸疒嵒	17	ái	41341251251251252	疒	15319	0
U+8FAB	辫	0	一级	⿲辛纟辛	17	biàn	41431135514143112	辛	17059	0
U+8D62	赢	0	一级	⿱吂⿲月贝凡	17	yíng	41525135112534354	贝	122118	0
U+7CDF	糟	0	一级	⿰米曹	17	zāo	43123412512212511	米	102902	0
U+7CE0	糠	0	一级	⿰米康	17	kāng	43123441351124134	米	3185	0
U+71E5	燥	0	一级	⿰火喿	17	zào	43342512512511234	火	32172	0
U+61E6	懦	0	一级	⿰忄需	17	nuò	44214524444132522	忄	18464	0
U+8C41	豁	0	一级	⿰害谷	17	huō	44511122513434251	谷	26107	0
U+81C0	臀	0	一级	⿱殿月	17	tún	51312213435542511	⺼	18687	0
U+81C2	臂	0	一级	⿱辟月	17	bì	51325141431122511	⺼	190591	1
U+7FFC	翼	0	一级	⿱羽異	17	yì	54154125121122134	羽	203347	0
U+9AA4	骤	0	一级	⿰马聚	17	zhòu	55112211154323334	马	44774	0
U+85D5	藕	0	一级	⿱艹耦	18	ǒu	122111234251125214	艹	5784	0
U+97AD	鞭	0	一级	⿰革便	18	biān	122125112321251134	革	64899	0
U+85E4	藤	0	一级	⿱艹滕	18	téng	122351143113424134	艹	61231	0
U+8986	覆	0	一级	⿱覀復	18	fù	125221332312511354	覀	76596	1
U+77BB	瞻	0	一级	⿰目詹	18	zhān	251113513344111251	目	12261	0
U+8E66	蹦	0	一级	⿰𧾷崩	18	bèng	251212125235113511	足	49581	0
U+56A3	嚣	0	一级	⿳吅页吅	18	xiāo	251251132534251251	口	44058	0
U+9570	镰	0	一级	⿰钅廉	18	lián	311154134315112234	钅	12380	0
U+7FFB	翻	0	一级	⿰番羽	18	fān	343123425121541541	羽	391454	1
U+9CCD	鳍	0	一级	⿰鱼耆	18	qí	352512111213352511	鱼	1377	0
U+9E70	鹰	0	一级	⿸䧹鸟	18	yīng	413323241112135451	鸟	162593	0
U+7011	瀑	0	一级	⿰氵暴	18	pù	441251112213424134	氵	17047	0
U+895F	襟	0	一级	⿰衤禁	18	jīn	452341234123411234	衤	25730	0
U+74A7	璧	0	一级	⿱辟玉	18	bì	513251414311211214	玉	14608	0
U+6233	戳	0	一级	⿰翟戈	18	chuō	541541324111211534	戈	20671	0
U+5B7D	孽	0	一级	⿱薛子	19	niè	1223251514143112521	子	25919	0
U+8B66	警	0	一级	⿱敬言	19	jǐng	1223525131344111251	言	433397	1
U+8611	蘑	0	一级	⿱艹磨	19	mó	1224131234123413251	艹	7944	0
U+85FB	藻	0	一级	⿱艹澡	19	zǎo	1224412512512511234	艹	7612	0
U+6500	攀	0	一级	⿱樊手	19	pān	1234343412341343112	手	45399	0
U+66DD	曝	0	一级	⿰日暴	19	pù	2511251112213424134	日	6457	0
U+8E72	蹲	0	一级	⿰𧾷尊	19	dūn	2512121431253511124	足	66158	0
U+8E6D	蹭	0	一级	⿰𧾷曾	19	cèng	2512121432524312511	足	26351	0
U+8E6C	蹬	0	一级	⿰𧾷登	19	dēng dèng	2512121543341251431	足	23651	0
U+5DC5	巅	0	一级	⿱山颠	19	diān	2521225111134132534	山	9967	0
U+7C38	簸	0	一级	⿱竹𤿺	19	bǒ	3143141221113453254	⺮	9837	0
U+7C3F	簿	0	一级	⿱竹溥	19	bù	3143144411251124124	⺮	9481	0
U+87F9	蟹	0	一级	⿱解虫	19	xiè	3535112533112251214	虫	15529	0
U+98A4	颤	0	一级	⿰亶页	19	chàn	4125251125111132534	页	194953	0
U+9761	靡	0	一级	⿸麻非	19	mí	4131234123421112111	非	16931	0
U+7663	癣	0	一级	⿸疒鲜	19	xuǎn	4134135251211431112	疒	885	0
U+74E3	瓣	0	一级	⿲辛瓜辛	19	bàn	4143113335444143112	瓜	22056	0
U+7FB9	羹	0	一级	⿱羔美	19	gēng	4311214444431121134	羊	9720	0
U+9CD6	鳖	0	一级	⿱敝鱼	19	biē	4325234313435251211	鱼	6999	0
U+7206	爆	0	一级	⿰火暴	19	bào	4334251112213424134	火	199957	0
U+7586	疆	0	一级	⿰⿹弓土畺	19	jiāng	5151211251211251211	田	51900	0
U+9B13	鬓	0	一级	⿱髟宾	20	bìn	12111543334453212134	髟	11728	0
U+58E4	壤	0	一级	⿰土襄	20	rǎng	12141251251112213534	土	15483	0
U+99A8	馨	0	一级	⿱殸香	20	xīn	12152133554312342511	香	67101	0
U+8000	耀	0	一级	⿰光翟	20	yào	24313554154132411121	羽	140263	0
U+8E81	躁	0	一级	⿰𧾷喿	20	zào	25121212512512511234	足	55588	0
U+8815	蠕	0	一级	⿰虫需	20	rú	25121414524444132522	虫	11004	0
U+56BC	嚼	0	一级	⿰口爵	20	jué	25134432522151154124	口	27876	0
U+56B7	嚷	0	一级	⿰口襄	20	rǎng	25141251251112213534	口	69716	0
U+5DCD	巍	0	一级	⿱山魏	20	wēi	25231234531325113554	山	20904	0
U+7C4D	籍	0	一级	⿱竹耤	20	jí	31431411123412212511	⺮	66610	0
U+9CDE	鳞	0	一级	⿰鱼粦	20	lín	35251211431234354152	鱼	24864	0
U+9B54	魔	0	一级	⿸麻鬼	20	mó	41312341234325113554	鬼	1160330	1
U+7CEF	糯	0	一级	⿰米需	20	nuò	43123414524444132522	米	4552	0
U+704C	灌	0	一级	⿰氵雚	20	guàn	44112225125132411121	氵	66346	0
U+8B6C	譬	0	一级	⿱辟言	20	pì	51325141431124111251	言	11807	0
U+8822	蠢	0	一级	⿱春䖵	21	chǔn	111342511251214251214	虫	63523	0
U+9738	霸	0	一级	⿱雨䩗	21	bà	145244441221251123511	雨	133104	0
U+9732	露	0	一级	⿱雨路	21	lù	145244442512121354251	雨	606979	1
U+9739	霹	0	一级	⿱雨辟	21	pī	145244445132514143112	雨	19613	0
U+8E8F	躏	0	一级	⿰𧾷蔺	21	lìn	251212112242532411121	足	7166	0
U+9EEF	黯	0	一级	⿰黑音	21	àn	254312114444414312511	音	42786	0
U+9AD3	髓	0	一级	⿰骨遀	21	suǐ	255452511131212511454	骨	18935	0
U+8D63	赣	0	一级	⿰章⿱夂贡	21	gàn	414312511123541212534	贝	5305	0
U+56CA	囊	0	一级	⿳⿻一中冖⿱⿱吅𠀎𧘇	22	náng	1251245251251112213534	口	52069	0
U+9576	镶	0	一级	⿰钅襄	22	xiāng	3111541251251112213534	钅	20858	0
U+74E4	瓤	0	一级	⿰襄瓜	22	ráng	4125125111221353433544	瓜	846	0
U+7F50	罐	0	一级	⿰缶雚	23	guàn	31125212225125132411121	缶	32951	0
U+77D7	矗	0	一级	⿱直⿰直直	24	chù	122511111225111112251111	目	7808	0
U+4E42	乂	0	二级	⿻丿乀	2	yì	34	丿	418	0
U+4E5C	乜	0	二级	乜	2	miē	55	乚	1936	0
U+5140	兀	0	二级	⿱一儿	3	wù	135	兀	28642	0
U+5F0B	弋	0	二级	⿺𫠠丶	3	yì	154	弋	5460	0
U+5B51	孑	0	二级	孑	3	jié	521	孑	2490	0
U+5B53	孓	0	二级	孓	3	jué	524	子	380	0
U+5E7A	幺	0	二级	⿰②丶	3	yāo	554	幺	17926	0
U+4E93	亓	0	二级	⿱一丌	4	qí	1132	二	1309	0
U+97E6	韦	0	二级	韦	4	wéi	1152	韦	77085	0
U+5EFF	廿	0	二级	廿	4	niàn	1221	廾	3123	0
U+4E0F	丏	0	二级	丏	4	miǎn	1255	一	131	0
U+5345	卅	0	二级	⿻川一	4	sà	1322	十	1019	0
U+4EC4	仄	0	二级	⿸厂人	4	zè	1334	人	1896	0
U+5384	厄	0	二级	⿸厂㔾	4	è	1355	厂	18380	0
U+4EC3	仃	0	二级	⿰亻丁	4	dīng	3212	亻	2331	0
U+4EC9	仉	0	二级	⿰亻几	4	zhǎng	3235	亻	46	0
U+4EC2	仂	0	二级	⿰亻力	4	lè	3253	亻	15	0
U+516E	兮	0	二级	⿱八丂	4	xī	3415	八	57566	0
U+5208	刈	0	二级	⿰㐅刂	4	yì	3422	刂	410	0
U+723B	爻	0	二级	⿱㐅乂	4	yáo	3434	爻	3448	0
U+535E	卞	0	二级	⿱丶下	4	biàn	4124	卜	6201	0
U+95E9	闩	0	二级	⿵门一	4	shuān	4251	门	2512	0
U+8BA3	讣	0	二级	⿰讠卜	4	fù	4524	讠	689	0
U+5C39	尹	0	二级	⿻⿻コ一丿	4	yǐn	5113	尸	65600	0
U+592C	夬	0	二级	⿻𠃍大	4	guài	5134	大	59	0
U+723F	爿	0	二级	爿	4	pán	5213	爿	1035	0
U+6BCB	毋	0	二级	毋	4	wú	5531	毋	9854	0
U+9097	邗	0	二级	⿰干阝	5	hán	11252	阝	218	0
U+909B	邛	0	二级	⿰工阝	5	qióng	12152	阝	971	0
U+827D	艽	0	二级	⿱艹九	5	jiāo	12235	艹	1168	0
U+827F	艿	0	二级	⿱艹乃	5	nǎi	12253	艹	330	0
U+672D	札	0	二级	⿰木乚	5	zhá	12345	木	9993	0
U+53F5	叵	0	二级	⿷匚口	5	pǒ	12515	口	3366	0
U+531D	匝	0	二级	⿷匚巾	5	zā	12525	匚	3734	0
U+4E15	丕	0	二级	⿱不一	5	pī	13241	一	5020	0
U+531C	匜	0	二级	⿷匚也	5	yí	15255	匚	5	0
U+52A2	劢	0	二级	⿰万力	5	mài	15353	力	242	0
U+535F	卟	0	二级	⿰口卜	5	bǔ	25124	口	2250	0
U+53F1	叱	0	二级	⿰口𠤎	5	chì	25135	口	18954	0
U+53FB	叻	0	二级	⿰口力	5	lè	25153	口	525	0
U+4EE8	仨	0	二级	⿰亻三	5	sā	32111	亻	5719	0
U+4ED5	仕	0	二级	⿰亻士	5	shì	32121	亻	28553	0
U+4EDF	仟	0	二级	⿰亻千	5	qiān	32312	亻	1354	0
U+4EE1	仡	0	二级	⿰亻乞	5	gē	32315	亻	77	0
U+4EEB	仫	0	二级	⿰亻么	5	mù	32354	亻	27	0
U+4EDE	仞	0	二级	⿰亻刃	5	rèn	32534	亻	2506	0
U+536E	卮	0	二级	⿸𠂋㔾	5	zhī	33155	㔾	277	0
U+6C10	氐	0	二级	⿱氏丶	5	dī	35154	氏	2156	0
U+72B0	犰	0	二级	⿰犭九	5	qiú	35335	犭	551	0
U+520D	刍	0	二级	⿱𠂊彐	5	chú	35511	彐	1403	0
U+909D	邝	0	二级	⿰广阝	5	kuàng	41352	阝	1723	0
U+9099	邙	0	二级	⿰亡阝	5	máng	41552	阝	2036	0
U+6C40	汀	0	二级	⿰氵丁	5	tīng	44112	氵	15090	0
U+8BA6	讦	0	二级	⿰讠干	5	jié	45112	讠	719	0
U+8BA7	讧	0	二级	⿰讠工	5	hòng	45121	讠	2114	0
U+8BAA	讪	0	二级	⿰讠山	5	shàn	45252	讠	21892	0
U+8BAB	讫	0	二级	⿰讠乞	5	qì	45315	讠	1527	0
U+5C3B	尻	0	二级	⿸尸九	5	kāo	51335	尸	399	0
U+9621	阡	0	二级	⿰阝千	5	qiān	52312	阝	899	0
U+5C15	尕	0	二级	⿱乃小	5	gǎ	53234	小	1817	0
U+5F01	弁	0	二级	⿱厶廾	5	biàn	54132	廾	1461	0
U+9A6D	驭	0	二级	⿰马又	5	yù	55154	马	11486	0
U+5321	匡	0	二级	⿷匚王	6	kuāng	111215	匚	18999	0
U+8012	耒	0	二级	⿻一未	6	lěi	111234	耒	532	0
U+738E	玎	0	二级	⿰王丁	6	dīng	112112	王	802	0
U+7391	玑	0	二级	⿰王几	6	jī	112135	王	10523	0
U+90A2	邢	0	二级	⿰开阝	6	xíng	113252	阝	16955	0
U+5729	圩	0	二级	⿰土于	6	wéi	121112	土	1050	0
U+572C	圬	0	二级	⿰土亏	6	wū	121115	土	125	0
U+572D	圭	0	二级	⿱土土	6	guī	121121	土	8052	0
U+6266	扦	0	二级	⿰扌千	6	qiān	121312	扌	438	0
U+572A	圪	0	二级	⿰土乞	6	gē	121315	土	405	0
U+5733	圳	0	二级	⿰土川	6	zhèn	121322	土	33157	0
U+5739	圹	0	二级	⿰土广	6	kuàng	121413	土	114	0
U+626A	扪	0	二级	⿰扌门	6	mén	121425	扌	2344	0
U+572E	圮	0	二级	⿰土己	6	pǐ	121515	土	323	0
U+572F	圯	0	二级	⿰土巳	6	yí	121515	土	145	0
U+828A	芊	0	二级	⿱艹千	6	qiān	122312	艹	20334	0
U+828D	芍	0	二级	⿱艹勺	6	sháo	122354	艹	2961	0
U+8284	芄	0	二级	⿱艹丸	6	wán	122354	艹	110	0
U+82A8	芨	0	二级	⿱艹及	6	jī	122354	艹	1164	0
U+8291	芑	0	二级	⿱艹己	6	qǐ	122515	艹	2497	0
U+828E	芎	0	二级	⿱艹弓	6	xiōng qiōng	122515	艹	401	0
U+8297	芗	0	二级	⿱艹乡	6	xiāng	122553	艹	171	0
U+4E98	亘	0	二级	⿱一旦	6	gèn	125111	二	6726	0
U+538D	厍	0	二级	⿸厂车	6	shè	131512	厂	54	0
U+593C	夼	0	二级	⿱大川	6	kuǎng	134322	大	50	0
U+620D	戍	0	二级	⿵戊丶	6	shù	134534	戈	5272	0
U+5C25	尥	0	二级	⿺尢勺	6	liào	135354	尢	242	0
U+4E69	乩	0	二级	⿰占乚	6	jī	212515	乚	672	0
U+65EF	旯	0	二级	⿱日九	6	lá	251135	日	2979	0
U+66F3	曳	0	二级	曳	6	yè	251153	曰	15503	0
U+5C8C	岌	0	二级	⿱山及	6	jí	252354	山	6018	0
U+5C7A	屺	0	二级	⿰山己	6	qǐ	252515	山	108	0
U+51FC	凼	0	二级	⿶凵水	6	dàng	253452	水	385	0
U+56E1	囡	0	二级	⿴囗女	6	nān	255311	囗	3654	0
U+9487	钇	0	二级	⿰钅乙	6	yǐ	311155	钅	25	0
U+7F36	缶	0	二级	缶	6	fǒu	311252	缶	269	0
U+6C18	氘	0	二级	⿹气⿰丿丨	6	dāo	311532	气	93	0
U+6C16	氖	0	二级	⿹气乃	6	nǎi	311553	气	717	0
U+725D	牝	0	二级	⿰牛匕	6	pìn	312135	牛	864	0
U+4F0E	伎	0	二级	⿰亻支	6	jì	321254	亻	10269	0
U+4F1B	伛	0	二级	⿰亻区	6	yǔ	321345	亻	255	0
U+4F22	伢	0	二级	⿰亻牙	6	yá	321523	亻	2531	0
U+4F64	佤	0	二级	⿰亻瓦	6	wǎ	321554	亻	679	0
U+4EF5	仵	0	二级	⿰亻午	6	wǔ	323112	亻	1144	0
U+4F25	伥	0	二级	⿰亻长	6	chāng	323154	亻	1014	0
U+4F27	伧	0	二级	⿰亻仓	6	cāng	323455	亻	660	0
U+4F09	伉	0	二级	⿰亻亢	6	kàng	324135	亻	1579	0
U+4F2B	伫	0	二级	⿰亻㝉	6	zhù	324451	亻	7835	0
U+56DF	囟	0	二级	⿴⿱丿囗㐅	6	xìn	325341	囗	159	0
U+6C46	汆	0	二级	⿱入水	6	cuān	342534	水	182	0
U+5216	刖	0	二级	⿰月刂	6	yuè	351122	刂	267	0
U+5919	夙	0	二级	⿵几歹	6	sù	351354	夕	4086	0
U+65EE	旮	0	二级	⿱九日	6	gā	352511	日	3168	0
U+520E	刎	0	二级	⿰勿刂	6	wěn	353322	刂	2349	0
U+72B7	犷	0	二级	⿰犭广	6	guǎng	353413	犭	4249	0
U+72B8	犸	0	二级	⿰犭马	6	mǎ	353551	犭	1633	0
U+821B	舛	0	二级	⿰夕㐄	6	chuǎn	354152	舛	934	0
U+51EB	凫	0	二级	⿹④几	6	fú	354535	几	904	0
U+90AC	邬	0	二级	⿰乌阝	6	wū	355152	阝	5345	0
U+9967	饧	0	二级	⿰饣𠃓	6	xíng	355533	饣	241	0
U+6C55	汕	0	二级	⿰氵山	6	shàn	441252	氵	2204	0
U+6C54	汔	0	二级	⿰氵乞	6	qì	441315	氵	257	0
U+6C50	汐	0	二级	⿰氵夕	6	xī	441354	氵	10645	0
